address,total_rewards
0x137250c22f527642a7391d9f306b43bb9cfdf676,2006
0x2ebfdd69179f91971248fa30a2890e15591531c0,2002
0xe21e986e7370fc0d4f894e3fb442e2118cfb37a9,1942
0x57ca70e4bd188bf68de0338567cc7530b88215fb,1939
0x1d6ea450f99c04495537f71de5792cb3e97f9041,1937
0xf6d75f8fa74010fc97734163cf64d30aed01f751,1935
0x497ca35644767749ca721db5b3fa55ff54dd4a33,1926
0x880c205096f62bd9da0f1acf3c34794789bbabe6,1918
0x4098013bf148c436de1755017b4ace2c63b1a1e9,1916
0x28f9cb69a192c51935eec3abc69eede2965f7868,1913
0xa211e1ddd7cef8cd6a6507a21e33b8b81902c9ad,1912
0xec410e975682f2156ac3e2b207d0f4e5cc3a8d91,1901
0x6dd7687ad5f3a6c692540f8d45e88e6e21bc65b7,1886
0xed220b9ab3361fb06e5382ed7e75cd5485ceb6c9,1882
0x964b54237ea48f8a2c33f972e24c014e5bd1a71c,1871
0x21f6af178a497714ff975d1c208dc2027459016c,1853
0xaed9f2acfe5e2e86f540b430a2fac1cddb8b3c0f,1829
0xc62c734f64ac97418960b9d3e0a9745588202251,1809
0x832a38a79bdfcf2be39f43932ddd1c4803eadc48,1780
0x1f9d10e5b93c4f205c7f2e6476aea98544cdc55b,1780
0x57a10c1df0fbaa335b79131e7781d4b6adcd2822,1749
0x660bdd2187030ea0cff7114d9aec3f97f2b30519,1706
0xf3ec68ce18113c20441c4743966d7c3f2a5e4ca9,1697
0x02ad0b900363576513a1a23bfda7fc3b4b52fcc0,1674
0x0fafff2817de137b5195e706dc3e9caf90a01046,1658
0x30fdb1020f4908b9f91419828786c6b2868de8e9,1643
0x029b3172b2ebd577ff854c83f58211045615a758,1628
0x4d036928818bfc15285d74bc22ee9a1dafa60122,1586
0xa2dcb52f5cf34a84a2ebfb7d937f7051ae4c697b,1547
0x3a4061bfb18f71595183fa1d52d0167ac83f3e00,1541
0x77f3dd68c14a5955914d4aef9bca977768c5e68f,1514
0xaee7bd7e4ca2002e72107dbc5cce5956cf350052,1512
0xb201366978db44a94b0523949054b28ea043faee,1512
0x13940ac883f7b22ef6f76171ead4d0f5a0a6c8d8,1507
0x86e7dbc6575b53683ff70e9e0920b974212b9b70,1492
0xf4ab2e0a0c9f13be2ddf54d855a085e2287406ee,1482
0x0392ae5f3b35eaa9cf4148368366e158dab3a14c,1464
0x67daade472df5bf990f136ebfb57427fb150a4dc,1461
0xc069b19c821edd6690411654fbb70f458559bd6a,1418
0xb593b84a7c08f72fd6355a6729bce5b1d7c04e3e,1414
0x1ffee537f3ff77794808d61caf12b05bce7bda8b,1411
0x20936a11c17199c3eedf08d071279f386e319cc3,1405
0x87f8c64e99bae0b50f3552947d93d750fedb0242,1402
0x8fc09b0ca1db3305470802fd371a447f6061a769,1395
0x6b25c88779460a335b8c0a145b45881c084d3bd4,1394
0x7f7220c2cbf34151ebc5713828b8d0fa9967864a,1381
0x2a799fb09e19511fb10aa045595447d97b46b592,1372
0x385beeedf8813700c0eac72f956ccb7cf3256fca,1364
0x82918111230eb07e24f4fe2b52279ca5360d172f,1356
0xec74bbfbf843610b7d57ed5859c2a017f3de3218,1347
0x76a87cc31ec8fb46828ac2c0f678ac20644d4304,1327
0x4de6f265cae94b0baa312aa3c5c4cab909249013,1324
0x7cd13ada0b4cff8c1ca7a1a2d63015ff58c3f340,1319
0x9c9b128c51f385aea4807371995f132a8c6f6c56,1287
0xb7ea8190158ab7e6669f244372d10d97ff9a735a,1274
0xe11dcdaf89c516b39207fe09e50bdda5745dbf9e,1264
0x6d7225ff4eec1670314b5e25160900330a251b53,1256
0x01b899d1f3da9d718fdfa0537ef833e5b6f61b3f,1248
0x9139c093a545bf117672cc0b16b2bc49fb4a0924,1233
0xbff35fbc19ff05bf9740a2f0adab75b6e7a3c55d,1211
0x732a14d8196c401e58afa2e75c761230dc530674,1197
0x8d52c629cca4f4c4efea8b398e8d6256427b594c,1170
0xefe022d6c32cc87671f4ce9bc6757f28ce07eb56,1170
0x110e611bcba15733bdc544f2933f2e21a3396811,1156
0x4ecb0e69e190bca1c9730b7d8d644d38cfa90c52,1153
0xbfd01553b14e594c1ae6ab693a0cd03ec25b4c6c,1135
0x168f532e683a251516d8611d22af0773fdd94770,1135
0x1933a3602d1ad20840dc198946803e0ab2b49d06,1133
0x6c72184ec81a7b68e0aea1196610c5f28555b78b,1131
0x3e97cc1ffd19ad65c8644d1f8304bd79ed0b383c,1101
0x469607e697bf1ae57bf5751f98587e8eecd565ca,1092
0x3b6cc4cbf7ce88aaba85a7e5b5ae9ff094aa00a1,1073
0x157252999170cd6dd90a586f8ca458d01082e622,1071
0xcf9753f94e5f539ab2bea4582bfbe3d67dcc762b,1053
0x0223be446fdcdf1aec8b980498a4baad5cf01b6e,1046
0xcffef3c106214d1be8cbf40c76076578a9636ffd,1046
0x9a01f3e1b37be49d43292e2593b3e5c2297bce07,1032
0xaecd4991bd2ace684e7966d358799f4944f5512b,1016
0x3de7b630611a4244c1a684285fa23d9b4158e676,1015
0x883dc5bf174d751bd4821941ae5d4f22749e1336,1007
0x4f08f7fdbceb9d918446998fa6422ae2aa1334b9,986
0x928f2475c3fa837d428d9b0776b5d60d1c53b5c5,984
0x9c0e282684e1b6a0128559e99b135e49a2b81dec,962
0x790820ebee0700ba68e03b49a1b58ff62f715c8c,961
0xa9bdaf20ec77c590ac1bb8ffce2942466b07893f,956
0x16461ed038eb97be5a483c8a1618ce71b71a4ac8,934
0x6621f3a1065e4cba54058a2f6ed3dc1deefd6aec,930
0x93e0840b63629d856c847c6300e8cb4e3b2c9f99,927
0xdcace5015c70b11668f910de01e6e1271c90f236,916
0xc4273b45698f40906fdc41ba7ae3ceb251a5e70c,906
0xb819b99a1267e41aeeb11fcb2c857450f25406fe,901
0x678f012b57731d9b97858a3cae9aa93e82c73d1b,896
0x7435a0e7164ca69b36ab6983944a59e44eefc6fe,875
0x9577f3c59144fdf7c7a50e19a71faee57b1c95d4,872
0x9ed36539b6687da5a7f747349ceaa418c809b3e9,871
0x9df2a7cb7b8c701c3da067810d2b09956eab8182,863
0x2b513fbc01f7a72e3fe8336f9906072e366fd9cc,862
0x187f381ece4183496fec127489d7b2865e9f8d80,857
0xad3ea70309ab3b1b56ee3049df1a2fb9bd90ab61,856
0x5f9246caa3ca173e512b07c71ca7d5ac8a3d87d7,840
0x63cad78066b28c58f29f58a4f55827b2c2259776,828
0x388147115207366ebdea0c8bdeef07b925636bab,817
0x575bdc432b55d27d596050370f120a0e178211fe,805
0x743bc28e5eb0674abbdced74164eafdf60c03a8d,774
0x57c7c5b1f3b5571270c343fffd15193ec7e839c7,764
0x448e70bd08ef98248a077a4a7571f365872e73c2,760
0x92dd493a18d8db53f87bbb621bb7b4007ab8dfa8,743
0xb763286999517a193cabe5e004560cc4cda95f51,736
0xbad395349a59d36201d8c8d0c51905b5cd98adda,725
0x91962586c46ccf6fb53dad1f40d50ea20dee08b3,711
0xff3fc772434505abff38eecde3c689d4b0254528,701
0x14e9f90c304f6784bc529a68b6ef7e2f01271bce,699
0x0103c440765039fd90c4d41db564b21f9bc0c82a,698
0x69f1e459917b8625b244bdb8e45478d11bcdc8db,696
0xe94fdc8316043572f23ab891217c430fc75bc09b,692
0xd57d74c68875e9981b05e23d2684459c8c92ea43,692
0xfbc9404631edd833ffa15f8ac241810cf3ae1f4d,680
0xd6b9f1c641c5e7a542d38b785df4cb7b653d409a,664
0x549d4329968b16e52e6db02407ca471a91145615,655
0xe9fba15e7af3f41768aadf67d0ea1c5879618788,652
0xcaa6cfb06afb5d92fbca1b26476c945ed7476779,650
0xf325d42815b43c52f1182079f82f64be93bdc545,641
0xc188c82160b5e50a722210758f567e46d06fea82,634
0xb964b57b4404fb91341585260a7c0a4a2b3a7d2b,630
0xe0b306c243ce9806d5590bf0028e0c351a4f2e16,628
0xcdbb141b36a7f3783a086a89f4c4970218c53fa4,623
0x47bc7b7bb1c29c85d06b814bda0ec7acd82af4c8,622
0xa2cf40177f74e66725b14c3cbb1fb839b4366718,622
0x52b9ecff350a3ca2a9aebeb5db99e1aacfff837b,622
0x15c63b826d349647bec8716df183e4d7d7394d8c,617
0xa241f50fc7eed333c37432889b41fa61fa4013a1,604
0x13eae4742e041e8b4ef7b90b789076e725b1ec33,599
0xb4b461ceac51864c770ebab69f0b21620a67bfd9,599
0x73f558568b6ba65c93863c0a4e9b76413b5b291a,569
0x95b7a7add1499c456c5f5d1051c4701e207e171f,557
0x9669cdef494a5c37fdb208c10d2f061d307da2c6,557
0xf3a9c5d5d5109f999f80ae5a9dd177dfa9bc3e25,551
0x6b33c5c0098eaa6553b4391702b92d24ef03b9a6,535
0x84156b8f5e54cd8e765d1b38c67c6cf7d007e19d,534
0x064e75265a8508611639f1b5934965bac5fa0c11,533
0xdfbcdd9bd998023b109198b0a729c91cfce4b9ae,529
0xcd6bfe136c6a65db767a3c4c91e4c78fed548cc8,521
0x12efbe0ffe18499bc45e334374f2da593341e542,514
0x9b970d03d0cf0928e5b8d6bed73ab1b66b432f8c,511
0x2c59626f0c1b6c06d1bfd6192e92555e339a5393,500
0x0ed3749810125ff9d8aca782ba7128f6ff7c3f08,496
0x978b370094524b078b52c77569be1f72d227c394,496
0x9e20fbb573d6d6796143e2ae747c4a7fb7ad7d2b,496
0xb3aa468e1e278a04d49aa395f10e07f7939c5864,495
0x7f154ac243a15f7fb56e965e6db6c4fe233c73d2,490
0xc237732627874f90f256b7b0faaaf3a9fdcd9f64,489
0x605d77ba64a3a6c84fbcadf8fb23deac34efb1c0,487
0x15580a37de4c2d62f4598a588fe6bb4baa21887f,478
0x1d79d32bb6a9e067157049814a7800db110ce826,476
0x3805fb3e31f7905c55ee4421b9a44b437a3b28c6,463
0x642bc489ccf785737f8d6177ce8ad6affa57924e,442
0x6f825fb45dc916f647d3ef006b095f2cbfe1faf4,429
0x96843e5a8854969df7032d467f5aaabeb96c4cbb,416
0x67df1c1276b2ffdcf3dfae8b78812c5ddc3fb2d4,414
0xaf11d44c9e1408927549b67391a2ab36a06cd2b6,409
0x676f6a1e6da16b0476d6a36ce014a0c5642e668c,408
0x3ada24ba885fde09e347dafa83d6c0ccd58ff3d8,408
0xb1b069bb7b318dfa3b7da782f308fff0ca01a33d,404
0xa27e199047e88769c8bdccd334512a8feb34fd75,400
0x109b9ed94bc43267f79a33404997e2657a8a1010,395
0x85b4bddc4fda2d525934853adccbb6c8beace6be,391
0xbbf58044362522cfa5fbd11b5477c6ce75728847,384
0xa69c69c2d7bce726d6ab6873ef00f06d29b25af1,383
0x3e35a6ecd268d336f628710725f2d99d798e7967,377
0x9035539f972d6014cf2381ca054e98083e5b8929,366
0x01a70bd4ba50148f5213277ec39d4f399d967444,362
0xe4f60ade67862d6604cc7464621bc7ac17e75841,359
0x8e5d7f446a3ddce5e21de37a0edfa91065993817,359
0xaf2783176c8d7f91050179bc721c6bc3379ea0b4,355
0x7390f33fa4e24e7c03c69f2c120c734f5e9028b1,353
0x6c288d4647993d0b854fe0f26078646720369ae9,343
0x9c26cf1aa573a70837a2c7546cc8b580ba00cfb4,336
0x99e899e653d8b573f9ead80d93bb5662ba7a7df4,330
0x49e5880a801830b4db9b7e45bb5b1dbddff43b6e,322
0x8ae6911c6d10637ec9fe12aebed8ce263867a435,321
0xde587a7885f9941df32af21dd42c7a22cf36dc0f,315
0xaa1a4565f2d875995d85e8d52e7193c666e20c04,314
0xa5b55a1ca370cc64a38c2a8a19a8617411768040,306
0xab9ea06557c27da9c00aacb29dca45a07656e010,306
0xa90cd56133bc7dccc0702284190fdfe628be17b6,294
0x0d2a3b0db03674bea56599928155d9dd837593e0,293
0x6ea6f177632d372f745dc44f3cdb856d89e05d6e,285
0x20902b36b40783f4258b09596f86290cc0fb8511,275
0xa7e0396760a5d71547771433cb1574d64092aaa9,274
0xaeb49655274160f8e1ecf2a5113e28cb27058788,270
0x279ba53a1ad77793544eaf2ac7398a7bd7361aaa,269
0x134c5e74546cf8afb8a75cd8f4268f784976d421,260
0x19296ce41bea71dc575fe7103b1e2e53bff1a146,260
0xc85ecdbaba4aadd49310fe091dc33edf57ce46d3,258
0x536c86062263966cea8f39b33a503383311dfb47,252
0x82414264db3ded7e70f6ac5c6b7b5b2f462beef0,250
0x160276ea35b052b8d06c98670da1daeb1255191d,246
0x6bdb0fdd1f72d514e348a278149666d161e00290,246
0xa63cdd3019683951b2c5d25cc398d1716575e7f4,242
0xc61b2f000c2ce279b173cb4bccea53307280cc71,222
0x52509cb73c005b9ec1e5dbb33d7907fb2b9f2c51,221
0xdc75d964b7bb3dbd2829e43833092d94fd56afd1,221
0xdc6cb652a5885288f556af15211c9f30efc6a3c9,221
0x183696db72865a7a53f264cd7385edb7c0877bcb,214
0x5320a3141fe602909ad7a8bb811a38b44f1584d9,196
0x1dafd867c06df15988fc96d3a7de955f538ebfe3,193
0x65412295f6e441e6c7baa14436dcecf44c26d71e,192
0x8942a196205b1acbfd19ee20ceddb6c6bce46c7a,191
0x408b77661acb50b83fe361de7e5e576e97d84474,187
0x22e73923bf93228c91fd21eb7ad2c842e7975cc0,187
0xe44dd6ea12db2a7e54d54e530291d1de5691d457,182
0xbe50025d759fe2b0ee4de6cace4942c6190a5900,179
0xe8c31ea506f76b66491b04f4699d4727e78a88fc,178
0xde63c7b574f9aa72fd76720af0a6ef7f63533e76,176
0xe9daa8a0f87436faa5370168afe5e41d409a4616,175
0xd0f2f27414c50a29663e139f1d08a95998736a35,171
0xc5cae07c41ef17f251c7f8b6c82d5f9188168088,168
0x9c41c3c747d8addd6fc5ba3c4e9a811176c5d2e9,168
0x9041293e685c8dae8f3032e2f720c428f8351138,168
0xbb8921acfa24f21e1d35d32e29be2c43bf561ea6,168
0xe352951eafc333c3af7ecfdc28995d6145e819c9,167
0x80c57b0fa575fe458eee08a4a008afaea643f193,167
0xc8d620e7fef344cf39290adb28e54d1b7763621e,163
0x818bd10c1557c2ba6428e60dce852ce3c4b9a942,163
0x330500f072b19639ee65838392e4d1a37ba77f56,161
0x7c214444fa0abf6dbf3c64f77621ddea87216ef9,160
0x221b12a1bff7979ac3f27efa22ff2d2288c19aec,154
0x46105df5cc51baa01d81ad968f49f5f48a7c065e,145
0xc84fdb5750db90f5c86dbc7ba35e76e8cf0ec840,144
0x08b44a1bcec3745ce597bb0afbee92f7cb28ab2c,128
0xb84db92de4d9bf5f81b17501de69226f2b2e7f92,128
0x1082b0aaa0545b5c3b24a405344b3c02794c86f9,124
0x3fddde5ed6f20cb9e2a8215d5e851744d9c93d17,122
0xe7f33855e612ce745f78ddf89c5fa5fbbf00b462,122
0x59b6f2cb225a69acab047bc78e5f541ddd9647fc,122
0x4a7adca0f90b53afcf765236c19e2eaca96c4cc3,121
0xdd7b2a3aa320f5f564b26a03a0af46ee4c5547cf,121
0x7ee71beb873e9974c0f60cca0af91528314ebd9e,120
0x2710fd905ec5d9f8659406e5a60389d06a549809,120
0x5af25dc2efb41d373b809b8bdaa8a9319155d635,116
0x8b9f82919ff21b4e4f03cc9d7a62700bd40ff25d,115
0xe010e3bce3a766143896c1348154648344167770,115
0xafa67de3fde04bb9c5f05ffc8860e77ae1abc50e,114
0xa0a2a55d6dcc7fd6953dbd8314ac038268a0d26e,108
0xe482500db1ef0493551ca193fb1cf67085fa655f,107
0x356c197ac451be6f2ea8b2ff2ca22f8f86125085,106
0x2f88da75e785eccbcbc9e6947bf59ca1c2bce9be,101
0x31ffd8400acf5f46fd28470c6a3ac95db5fa5aee,99
0xe933cedb1d7772ab3ca6ca8c173cc6b6ad61bb5f,98
0x55e3bbdae15258e1391778e54542372152fac6d3,96
0xbe3644e97ce63886261f84d51a05991e5d2632e3,93
0x0a0912518dc220e12fe229b12d4ac3780db251d9,93
0xff13748fbc2aecb0907e145cbc734ba7b1732b5c,92
0x04552cc29fd3e2ac86e60b83cc7444e52e8bb4b8,89
0x8aec860b350e3bd5c2a4e9380a07bf090d459278,84
0x00d5ccef647a44220e0deba78762e5e8e4ba144c,84
0x6ec2c30b43f78eaaa0f075944cc58c5c10ed28ea,82
0x7d8566fb609b311dee6609b98377d7c337b44c5e,81
0x58d526e342a1c161812b38e2d10913b23f7ef6e6,81
0x49b6f467df8598747f8f0e773239c50455770a83,81
0xec2e04cc1dd7c84ee5e10cb53d75eeebadc4468a,80
0x71da7b3e0eeffd091c1f4224ed10f34dee89862c,80
0x7ee609043ed0c85711f7c00f63cebc9d320b0030,80
0x6578db7ee678107c076e04a347995a14b10ccd09,80
0x190cc68ee635a457f3ac5559ec3336099b4abdba,80
0xd5529c431279b56cfba4ddab22e932b17ea40ae5,77
0xd70464a147925dde45821d92e07a49082107b862,72
0xfdc185b8d09d40070ebc7959e3f6a0f8bce59fef,70
0xc87e45118ae5d772cc5178afc9b5b96c3ec5126d,69
0x02aa0b826c7ba6386ddbe04c0a8715a1c0a16b24,66
0xb4471d6731e0d2a9c45763d09a8f5f79776a8248,63
0x7ee24655405af84225cb6a9b398d28b66d0019a4,59
0xd3abc1a5483809fbde47cab669f7331b9c7e2545,59
0xe56ebb624285aca3a910d24118152ecc50c1521f,58
0x738d7283c7172e90acabd1e3f710addc0f8a5c54,58
0xc4096a18a671f2009d7dae138850a0aa85c420d5,56
0xfd387faa9c002d8d773c88534a4f01c599320e83,55
0x2fa0393cff15d306a580cba1b65dc4b0ee4a3172,54
0xb1dec77632dcb5faa56a97bce68f252d420c7c2f,54
0x3489dc4338283a3a00d36d154105e3bedca106e8,49
0xfff67a4355a12ad68298254b1b4d0d9057ee5064,48
0xf44a394015a4ab258e8bf2ebccd7e9e670cf2d30,46
0x6939187af71e61beb45c9e339ff686b30f765423,46
0xcafed6d85b699e1de28f1cf01a0bace492bc390f,44
0x125dd28972b8020839ed116d91c2bbf41f7cad02,43
0xa9531d3b5483bef6fae3b4be62ccd83697ab92b1,42
0x04ec1a0a1f349a8c14135c46db21b891c6860992,41
0xc21b753a012f67b032f2c682034d7fd07e05ee81,33
0xc7cc612f36236393079c50092d4a26d8c2fc1da5,33
0x887886694a689db2f74785ca381105cc3dad6be8,32
0x207b43a723b61d53a24acf0166d91d3f8f79af90,30
0x1ed9d10d1bfbc99eb97b1cd5c184aafca2c1643c,29
0x16a56df9d90a732af6d6871536dad3aec202d971,27
0x566a20f76388496414f15413fd09a0c8d208995c,26
0x5792bd7e094416b2d0e90991443100d6aca1be88,25
0x745e5982f8c580d276776d79818bc6ece2ad7890,23
0x5d9d25c3bece8610eeb1f826ca2a835198fb7042,21
0x7fd3cacc3ef21877c718af769b5326d702662c7f,21
0xf8e31c0269183f56447d8c0f6ea141f090a6b87b,21
0x7923313256190f6b6bf35d87c35e371488c6c13c,21
0x6313e1dd88492036bd6898d84fec346b236db632,21
0xc6aa212b6a483804d17039908660ce9674d711a8,21
0xcac63bfd84f147f0ff1a1c77909ae2d2ee23a2c2,21
0x0445b78dc22fb9686dc1458312d298c7e8c3012d,20
0xffd569963326b58661b7b02ee3c896e8a85da676,20
0xc2fc1b9e20865b4bdf8148eeeed98549d6a4360e,16
0x0f0575ac02f82152c3657246b1e8491c31af2e83,15
0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,15
0xae671d73ecb1097cc13f388137f26cd3558187a5,14
0xda73f0ff3812e9eb701c717c14445367c9770d03,11
0x745ff91681173a6109dfa58e84e425eff490be6e,9
0x08e247db50d71ae45c57c6077bada3342c7bc46f,8
0x41c7eaedd22e5b48e55c9c003f643d586277884c,7
0xe7737d2d76b1221338d345302e8d74be76cd5808,7
0x8ad55a900a6db1b0d36ee738c24b287dfda46059,7
0xb32c98f77ef8d898a01df771a72843b6a4762080,6
0xaff328c702e24a16830f30182009afb3126c7561,5
0x04b5eacc5676d9666de75b138b5f38192fef621a,5
0x7bef8e748c72f5df794137915b8270787f38fc97,4